sentence,corrected_sentence,original_label,edit_distance_ratio,GAS_log_inv,GAS_corrected,GAS
"The more people arrive, the louder it gets.","The more people arrive, the louder it gets.",1,0.0,13.815511557963774,3.716922323369668,1.0
"The more people that you give beer to, the more people get sick.","The more people that you give beer to, the more people get sick.",1,0.0,13.815511557963774,3.716922323369668,1.0
The more pictures of John that he buys the more arrogant he becomes.,The more pictures of John that he buys the more arrogant he becomes.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The more pictures of himself that John buys the more arrogant he becomes.,The more pictures of himself that John buys the more arrogant he becomes.,1,0.0,13.815511557963774,3.716922323369668,1.0
The man that arrived on the train was my brother.,The man that arrived on the train was my brother.,1,0.0,13.815511557963774,3.716922323369668,1.0
The man arrived on the train was my brother.,The man who arrived on the train was my brother.,0,0.09090909090909091,2.484896566514746,1.576355469592676,0.2675302988216551
"The more people everyone who likes pays attention to, the happier we all are.","The more people everyone who likes to pay attention to, the happier we all are.",0,0.05194805194805195,3.008136494354659,1.7343980207422571,0.32161007680650894
"The later it gets, the more people everyone who likes pays attention to.","The later it gets, the more people everyone likes pays attention to.",0,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
"Whenever Bill smokes, Susan hates him all the more.","Whenever Bill smokes, Susan hates him all the more.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Whenever Bill smokes, Susan hates him much more.","Whenever Bill smokes, Susan hates him much more.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Whenever Bill smokes, Susan hates him far more.","Whenever Bill smokes, Susan hates him far more.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Whenever Bill smokes, Susan hates him a lot more.","Whenever Bill smokes, Susan hates him a lot more.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Once Janet left, Fred became all the crazier.","Once Janet left, Fred became all the crazier.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Once Janet left, Fred became much crazier.","Once Janet left, Fred became much crazier.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Once Janet left, Fred became far crazier.","Once Janet left, Fred became far crazier.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Fred became all the crazier, the more often Janet left.","Fred became all the crazier, the more often Janet left.",1,0.0,13.815511557963774,3.716922323369668,1.0
"When Bill smokes, all the more does Susan hate him.","When Bill smokes, all the more does Susan hate him.",1,0.0,13.815511557963774,3.716922323369668,1.0
"When Bill smokes, much more does Susan hate him.","When Bill smokes, much more does Susan hate him.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"When Bill smokes, all the more Susan hates him.","When Bill smokes, all the more Susan hates him.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
So much did you eat that everyone gasped.,So much did you eat that everyone gasped.,1,0.0,13.815511557963774,3.716922323369668,1.0
So fast did you run that everyone gasped.,So fast did you run that everyone gasped.,1,0.0,13.815511557963774,3.716922323369668,1.0
So intelligent a dog did you buy that everyone gasped.,So intelligent a dog did you buy that everyone gasped.,1,0.0,13.815511557963774,3.716922323369668,1.0
I know how much you ate.,I know how much you ate.,1,0.0,13.815511557963774,3.716922323369668,1.0
I know how fast you ran.,I know how fast you run.,1,0.041666666666666664,3.2188527851557356,1.794116157096785,0.342044722616962
I know how intelligent a dog you bought.,I know how intelligent a dog you bought.,1,0.0,13.815511557963774,3.716922323369668,1.0
He ate so much that he got sick.,He ate so much that he got sick.,1,0.0,13.815511557963774,3.716922323369668,1.0
So much did he eat that he got sick.,So much did he eat that he got sick.,1,0.0,13.815511557963774,3.716922323369668,1.0
"The more you eat, the more you want.","The more you eat, the more you want.",1,0.0,13.815511557963774,3.716922323369668,1.0
"You eat the more, the more you want.","You eat the more, the more you want.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"The more you eat, you want the more.","The more you eat, the more you want.",0,0.3888888888888889,1.272963824387363,1.1282569850824604,0.11419775400132814
I wonder you ate how much.,I wonder how much you ate.,0,0.46153846153846156,1.1526780274843582,1.0736284401432175,0.09550468963062114
I wonder to how many people Bill talks.,I wonder how many people Bill talks to.,1,0.15384615384615385,2.0148973872296807,1.4194708123908997,0.21384673468662707
"The longer he has to wait, the angrier John gets.","The longer he has to wait, the angrier John gets.",1,0.0,13.815511557963774,3.716922323369668,1.0
"If he has to wait, John gets angry.","If he has to wait, John gets angry.",1,0.0,13.815511557963774,3.716922323369668,1.0
"He gets angry, the longer John has to wait.","He gets angry, the longer John has to wait.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He gets angry if John has to wait.,He gets angry if John has to wait.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"The more that pictures of him appear in the news, the more embarrassed John becomes.","The more pictures of him appear in the news, the more embarrassed John becomes.",1,0.05952380952380952,2.8791826012589374,1.6968154293437272,0.3087498807128359
"The more pictures of himself that appear in the news, the more embarrassed John becomes.","The more pictures of himself that appear in the news, the more embarrassed John becomes.",1,0.0,13.815511557963774,3.716922323369668,1.0
"The more that pictures of himself appear in the news, the more embarrassed John becomes.","The more pictures of himself appear in the news, the more embarrassed John becomes.",1,0.056818181818181816,2.9231449271101453,1.709720716114227,0.3131658752554635
"The more pictures of him appear in the news, the more likely John is to get arrested.","The more pictures of him appear in the news, the more likely John is to get arrested.",1,0.0,13.815511557963774,3.716922323369668,1.0
"The more pictures of himself appear in the news, the more likely John is to get arrested.","The more pictures of himself appear in the news, the more likely John is to get arrested.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"The more that pictures of him appear in the news, the more likely John is to get arrested.","The more pictures of him appear in the news, the more likely John is to get arrested.",1,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
"The more that pictures of himself appear in the news, the more likely John is to get arrested.","The more pictures of himself appear in the news, the more likely John is to get arrested.",0,0.05319148936170213,2.985664087371706,1.7279074302090682,0.31938909459335024
"The more that John gets upset by them, the more that stories about him seem to show up in the news.","The more that John gets upset by them, the more that stories about him seem to show up in the news.",1,0.0,13.815511557963774,3.716922323369668,1.0
"The more that John gets upset by them, the more that stories about himself seem to show up in the news.","The more that John gets upset by them, the more that stories about himself seem to show up in the news.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"John is more embarrassed, the more pictures of him appear in the news.","John is more embarrassed, the more pictures of him appear in the news.",1,0.0,13.815511557963774,3.716922323369668,1.0
"John is more embarrassed, the more pictures of him that appear in the news.","John is more embarrassed, the more pictures of him appear in the news.",1,0.06666666666666667,2.772574659851841,1.665104999647722,0.29789904981134524
"John is more embarrassed, the more pictures of himself appear in the news.","John is more embarrassed, the more pictures of himself appear in the news.",1,0.0,13.815511557963774,3.716922323369668,1.0
"John is more embarrassed, the more pictures of himself that appear in the news.","John is more embarrassed, the more pictures of himself that appear in the news.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Stories about him seem to show up more on the evening news, the more that John gets upset by them.","Stories about him seem to show up more on the evening news, the more that John gets upset by them.",1,0.0,13.815511557963774,3.716922323369668,1.0
"Stories about himself seem to show up more on the evening news, the more that John gets upset by them.","Stories about himself seem to show up more on the evening news, the more that John gets upset by them.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"If you give him enough opportunity, every senator will succumb to corruption.","If you give him enough opportunity, every senator will succumb to corruption.",1,0.0,13.815511557963774,3.716922323369668,1.0
You give him enough opportunity and every senator will succumb to corruption.,You give him enough opportunity and every senator will succumb to corruption.,1,0.0,13.815511557963774,3.716922323369668,1.0
"We gave him enough opportunity and, sure enough, every senator succumbed to corruption.","We gave him enough opportunity and, sure enough, every senator succumbed to corruption.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"If you give any senator enough opportunity, he will succumb to corruption.","If you give any senator enough opportunity, he will succumb to corruption.",1,0.0,13.815511557963774,3.716922323369668,1.0
You give any senator enough opportunity and he will succumb to corruption.,You give any senator enough opportunity and he will succumb to corruption.,1,0.0,13.815511557963774,3.716922323369668,1.0
You give every senator enough opportunity and he will succumb to corruption.,You give every senator enough opportunity and he will succumb to corruption.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"We gave any senator enough opportunity and, sure enough, he succumbed to corruption.","We gave any senator enough opportunity and, sure enough, he succumbed to corruption.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"We gave every senator enough opportunity and, sure enough, he succumbed to corruption.","We gave every senator enough opportunity and, sure enough, he succumbed to corruption.",0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"The more lobbyists he talks to, the more corrupt every senator seems to become.","The more lobbyists he talks to, the more corrupt every senator seems to become.",1,0.0,13.815511557963774,3.716922323369668,1.0
